Time stamp,Power,avg_temp
1677365388.1830115, 10.015, 67.0
1677365388.3833182, 10.015, 67.25
1677365388.5836039, 10.015, 66.75
1677365388.783894, 9.947, 67.25
1677365388.9841821, 9.947, 67.25
1677365389.184492, 9.947, 67.25
1677365389.384794, 9.947, 67.0
1677365389.5850954, 9.947, 67.0
1677365389.7853868, 9.947, 66.75
1677365389.9857202, 9.939, 66.75
1677365390.1860037, 9.939, 66.25
1677365390.3863237, 9.939, 66.5
1677365390.586613, 9.939, 66.5
1677365390.7869031, 9.939, 65.75
1677365390.9871907, 9.645, 65.5
1677365391.1874886, 9.645, 66.5
1677365391.3877723, 9.645, 66.75
1677365391.5880857, 9.645, 67.0
1677365391.7883756, 10.13, 66.5
1677365391.988703, 10.13, 67.25
1677365392.189038, 10.13, 67.0
1677365392.3893273, 10.13, 67.5
1677365392.5896368, 10.13, 67.5
1677365392.7899485, 10.187, 66.5
1677365392.9902418, 10.187, 67.5
1677365393.1905305, 10.187, 66.0
1677365393.3908408, 10.187, 63.5
1677365393.5912056, 10.187, 65.5
1677365393.7915466, 10.187, 65.0
1677365393.9918616, 10.122, 61.0
1677365394.1921678, 10.122, 57.75
1677365394.3924727, 10.122, 58.0
1677365394.5927765, 10.122, 57.5
1677365394.7930765, 10.122, 55.0
1677365394.9933598, 6.237, 53.75
1677365395.1936722, 6.237, 53.5
1677365395.3939817, 6.237, 53.5
1677365395.5942678, 6.237, 52.5
1677365395.7945547, 5.641, 52.5
1677365395.994865, 5.641, 52.25
1677365396.1951764, 5.641, 51.5
1677365396.3954916, 5.641, 52.25
1677365396.5957873, 5.641, 51.25
1677365396.7961047, 5.641, 51.25
1677365396.996428, 5.641, 50.25
1677365397.1967413, 5.542, 50.75
1677365397.3970284, 5.542, 50.0
1677365397.5973296, 5.542, 50.25
1677365397.7976277, 5.424, 57.0
1677365397.9979124, 5.424, 59.0
1677365398.1982133, 5.424, 60.0
1677365398.3985064, 5.424, 60.5
1677365398.5987926, 5.424, 61.75
1677365398.799151, 5.424, 62.75
1677365398.9994335, 9.424, 62.75
1677365399.1997137, 9.424, 62.75
1677365399.4000201, 9.424, 63.25
1677365399.6003227, 9.424, 63.5
1677365399.8006446, 9.748, 64.0
1677365400.00094, 9.748, 64.5
1677365400.2012253, 9.748, 63.5
1677365400.4015303, 9.748, 65.0
1677365400.6018214, 9.748, 64.5
1677365400.802139, 9.531, 65.25
1677365401.0024533, 9.531, 65.25
1677365401.2027612, 9.531, 65.25
1677365401.4030738, 9.531, 63.75
1677365401.603377, 9.531, 65.25
1677365401.8036757, 9.504, 65.5
1677365402.0039692, 9.504, 65.5
1677365402.2042882, 9.504, 66.0
1677365402.4045944, 9.504, 66.0
1677365402.6049132, 9.504, 65.5
1677365402.8052194, 9.58, 65.75
1677365403.0055232, 9.58, 65.25
1677365403.2058153, 9.58, 65.5
1677365403.4061089, 9.58, 65.75
1677365403.6064174, 9.58, 65.75
1677365403.80671, 9.58, 65.25
1677365404.00701, 10.054, 66.0
1677365404.2073145, 10.054, 65.75
1677365404.407621, 10.054, 66.0
1677365404.6079087, 10.054, 66.5
1677365404.8082213, 10.054, 65.5
1677365405.008509, 9.615, 65.75
1677365405.2088013, 9.615, 65.25
1677365405.4091287, 9.615, 66.5
1677365405.609411, 9.615, 65.75
1677365405.8097157, 9.527, 65.75
1677365406.0100074, 9.527, 66.5
1677365406.2103167, 9.527, 66.25
1677365406.4106324, 9.527, 66.25
1677365406.6109247, 9.527, 65.75
1677365406.8112245, 9.752, 66.25
1677365407.0115142, 9.752, 66.75
1677365407.2118287, 9.752, 66.75
1677365407.4121387, 9.752, 66.25
